ano,territorio_tipo,territorio_nome,uf,regiao,origem_filme,publico,renda_brl_nominal,lugares_oferecidos,fonte_documento,confiabilidade,indicador,valor,unidade_original,mes,mes_nome
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,619213.92,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,619213.92,CRUZADO,11.0,NOVEMBRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,953631.76,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,953631.76,CRUZADO,11.0,NOVEMBRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,535283.66,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,535283.66,CRUZADO,12.0,DEZEMBRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,594863.25,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,594863.25,CRUZADO,12.0,DEZEMBRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,733221.43,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,733221.43,CRUZADO,12.0,DEZEMBRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,1163080.86,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,1163080.86,CRUZADO,12.0,DEZEMBRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,8239580.68,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,8239580.68,CRUZADO,,
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,6529446.37,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,6529446.37,CRUZADO,,
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,7104874.56,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,7104874.56,CRUZADO,,
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,10877953.06,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,10877953.06,CRUZADO,,
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,4774134.14,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,4774134.14,CRUZADO,,
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,1652678.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,1652678.0,CRUZADO,1.0,JANEIRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,2526628.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,2526628.0,CRUZADO,1.0,JANEIRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,6151416.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,6151416.0,CRUZADO,1.0,JANEIRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,24689709.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,24689709.0,CRUZADO,1.0,JANEIRO
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,70901560.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,70901560.0,CRUZADO,1.0,JANEIRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,973631.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,973631.0,CRUZADO,2.0,FEVEREIRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,1822006.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,1822006.0,CRUZADO,2.0,FEVEREIRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,4680879.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,4680879.0,CRUZADO,2.0,FEVEREIRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,22765865.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,22765865.0,CRUZADO,2.0,FEVEREIRO
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,52686244.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,52686244.0,CRUZADO,2.0,FEVEREIRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,1117237.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,1117237.0,CRUZADO,3.0,MARÇO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,1921475.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,1921475.0,CRUZADO,3.0,MARÇO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,6493720.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,6493720.0,CRUZADO,3.0,MARÇO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,32914681.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,32914681.0,CRUZADO,3.0,MARÇO
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,67315059.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,67315059.0,CRUZADO,3.0,MARÇO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,1470000.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,1470000.0,CRUZADO,4.0,ABRIL
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,2615683.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,2615683.0,CRUZADO,4.0,ABRIL
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,6663759.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,6663759.0,CRUZADO,4.0,ABRIL
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,31391134.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,31391134.0,CRUZADO,4.0,ABRIL
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,86358746.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,86358746.0,CRUZADO,4.0,ABRIL
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,1296459.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,1296459.0,CRUZADO,5.0,MAIO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,2438461.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,2438461.0,CRUZADO,5.0,MAIO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,7775153.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,7775153.0,CRUZADO,5.0,MAIO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,37004906.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,37004906.0,CRUZADO,5.0,MAIO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,1296737.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,1296737.0,CRUZADO,6.0,JUNHO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,2512964.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,2512964.0,CRUZADO,6.0,JUNHO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,8357492.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,8357492.0,CRUZADO,6.0,JUNHO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,29998787.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,29998787.0,CRUZADO,6.0,JUNHO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,1918123.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,1918123.0,CRUZADO,7.0,JULHO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,3907608.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,3907608.0,CRUZADO,7.0,JULHO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,11720154.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,11720154.0,CRUZADO,7.0,JULHO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,49472020.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,49472020.0,CRUZADO,7.0,JULHO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,1502291.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,1502291.0,CRUZADO,8.0,AGOSTO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,3198111.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,3198111.0,CRUZADO,8.0,AGOSTO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,12877208.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,12877208.0,CRUZADO,8.0,AGOSTO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,54737105.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,54737105.0,CRUZADO,8.0,AGOSTO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,1449507.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,1449507.0,CRUZADO,9.0,SETEMBRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,3630637.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,3630637.0,CRUZADO,9.0,SETEMBRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,12947810.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,12947810.0,CRUZADO,9.0,SETEMBRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,48424357.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,48424357.0,CRUZADO,9.0,SETEMBRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,1491997.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,1491997.0,CRUZADO,10.0,OUTUBRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,3251009.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,3251009.0,CRUZADO,10.0,OUTUBRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,12975814.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,12975814.0,CRUZADO,10.0,OUTUBRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,48362923.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,48362923.0,CRUZADO,10.0,OUTUBRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,1559698.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,1559698.0,CRUZADO,11.0,NOVEMBRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,3511630.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,3511630.0,CRUZADO,11.0,NOVEMBRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,14104995.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,14104995.0,CRUZADO,11.0,NOVEMBRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,52666968.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,52666968.0,CRUZADO,11.0,NOVEMBRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,1787321.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,1787321.0,CRUZADO,12.0,DEZEMBRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,4976072.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,4976072.0,CRUZADO,12.0,DEZEMBRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,17922807.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,17922807.0,CRUZADO,12.0,DEZEMBRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,54643316.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,54643316.0,CRUZADO,12.0,DEZEMBRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,17515679.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,17515679.0,CRUZADO,,
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,36312284.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,36312284.0,CRUZADO,,
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,122671207.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,122671207.0,CRUZADO,,
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,487071771.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,487071771.0,CRUZADO,,
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,277261609.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,277261609.0,CRUZADO,,
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,567749.13,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,567749.13,CRUZADO,1.0,JANEIRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,334831.0,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,334831.0,CRUZADO,1.0,JANEIRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,251776.39,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,251776.39,CRUZADO,1.0,JANEIRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,308437.61,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,308437.61,CRUZADO,1.0,JANEIRO
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,666368.05,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,666368.05,CRUZADO,1.0,JANEIRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,315541.28,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,315541.28,CRUZADO,2.0,FEVEREIRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,219903.23,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,219903.23,CRUZADO,2.0,FEVEREIRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,170148.82,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,170148.82,CRUZADO,2.0,FEVEREIRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,244690.58,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,244690.58,CRUZADO,2.0,FEVEREIRO
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,495171.46,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,495171.46,CRUZADO,2.0,FEVEREIRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,339346.41,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,339346.41,CRUZADO,3.0,MARÇO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,206507.85,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,206507.85,CRUZADO,3.0,MARÇO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,214197.05,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,214197.05,CRUZADO,3.0,MARÇO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,309348.5,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,309348.5,CRUZADO,3.0,MARÇO
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,370677.64,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,370677.64,CRUZADO,3.0,MARÇO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,409627.07,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,409627.07,CRUZADO,4.0,ABRIL
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,255560.83,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,255560.83,CRUZADO,4.0,ABRIL
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,195036.26,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,195036.26,CRUZADO,4.0,ABRIL
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,295029.45,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,295029.45,CRUZADO,4.0,ABRIL
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,415246.17,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,415246.17,CRUZADO,4.0,ABRIL
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,331438.71,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,331438.71,CRUZADO,5.0,MAIO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,218774.73,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,218774.73,CRUZADO,5.0,MAIO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,203492.97,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,203492.97,CRUZADO,5.0,MAIO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,347790.47,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,347790.47,CRUZADO,5.0,MAIO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,306953.42,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,306953.42,CRUZADO,6.0,JUNHO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,207033.13,,arrecadacao-de-filmes-nacionais-e-estrangeiros-nas-capitais-no-interior-e-nos-municipios-embrafilme.pdf,oficial_compilado,renda_brl_nominal,207033.13,CRUZADO,6.0,JUNHO
