Valores Captados por Projeto Incentivado - Em Reais (R$) - 2002 a Julho de 2020;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
Ano de Captação;Salic;Nome do Projeto;CNPJ do Proponente;Proponente;UF;Tipo ou segmento;Gênero;"Lei 8.313/91
(Lei Rouanet)";"Art. 1º 
Lei 8.685/93";"Art. 1º A
Lei 8.685/93";"Art. 3º 
Lei 8.685/93*";"Art. 3º A
Lei 8.685/93*";"Art. 39 
MP 2228-1/01*";Funcines;Total Captado no Ano
2012;100229;Portinari do Brasil;73.364.879/0001-24;FBL E ASSOCIADOS, COMUNICAÇÕES LTDA;RJ;Produção Televisiva; -;0;0;332.373,50;0;0;0;0;332.373,50
2012;80010;Pra Lá do Mundo (Ex - Capão, a Onda de Uma Comunidade);16.487.027/0001-90;TRUQUE PRODUTORA DE CINEMA TV E VÍDEO LTDA;BA;Produção Cinematográfica; -;0;0;319.680,00;0;0;0;0;319.680,00
2012;80339;Praia do futuro;05.508.188/0001-05;CORAÇÃO DA SELVA TRANSMÍDIA LTDA;SP;Produção Cinematográfica; -;0;375.000,00;250.000,00;59.812,19;0;385.000,00;0;1.069.812,19
2012;120030;PRINCESINHAS - DESENVOLVIMENTO;12.953.770/0001-38;ESCREVENDO & FILMES LTDA. ME;RJ;Produção Cinematográfica; -;0;0;0;31.421,25;0;0;0;31.421,25
2012;100318;Pão sem Cebola;33.451.113/0001-62;FILMES DO SERRO LTDA.;RJ;Produção Cinematográfica; -;0;0;350.000,00;0;0;0;0;350.000,00
2012;120552;Pé de Pato;12.626.572/0001-60;FILMATORIUM PRODUÇÕES CINEMATOGRAFICAS E PUBLICITARIAS LTDA;SP;Produção Cinematográfica; -;0;0;45.000,00;0;0;0;0;45.000,00
2012;70210;Pìxinguinha - Um Homem Carinhoso;00.101.698/0001-31;YPEARTS AUDIOVISUAL LTDA.;RJ;Produção Cinematográfica; -;0;417.732,00;70.000,00;0;0;0;0;487.732,00
2012;80500;Quase Memória;02.282.322/0001-04;KINOSSAURUS FILMES LTDA.;RJ;Produção Cinematográfica; -;0;0;360.000,00;0;0;0;0;360.000,00
2012;70419;Quase Samba;02.140.120/0001-10;BANANEIRA FILMES LTDA.;RJ;Produção Cinematográfica; -;0;0;250.000,00;0;0;0;0;250.000,00
2012;100029;Quebradeiras - Distribuição;08.331.280/0001-22;RAIZ DISTRIBUIDORA AUDIOVISUAL LTDA.;SP;Distribuição Cinematográfica; -;0;0;19.855,00;0;0;0;0;19.855,00
2012;100144;QUEM SE IMPORTA - DISTRIBUIÇÃO (EX- Todo Mundo Pode Mudar o Mundo - Distribuição);08.346.733/0001-94;RESERVA NACIONAL DISTRIBUIDORA DE FILMES LTDA.;SP;Distribuição Cinematográfica; -;0;0;120.000,00;0;0;0;0;120.000,00
2012;100019;Raul: O Ínicio, o Fim e O Meio - Comercialização;69.126.670/0001-55;A.F. CINEMA E VÍDEO LTDA;SP;Distribuição Cinematográfica; -;0;200.000,00;0;0;0;0;0;200.000,00
2012;90483;Raça;66.669.599/0001-69;CASA DE CRIAÇÃO CINEMA E ARTES LTDA;RJ;Produção Cinematográfica; -;0;0;42.000,00;0;0;0;0;42.000,00
2012;80155;Real Beleza (Ex - Beleza);94.625.829/0001-23;CASA DE CINEMA DE PORTO ALEGRE LTDA.;RS;Produção Cinematográfica; -;0;300.000,00;0;0;0;0;0;300.000,00
2012;110041;Reidy - A Construção da Utopia - Distribuição;01.216.636/0001-38;SPECTATEUR-COMÉRCIO E GERENCIAMENTO LTDA;SP;Distribuição Cinematográfica; -;0;0;20.900,00;0;0;0;0;20.900,00
2012;90069;Reis e Ratos;04.595.226/0001-33;UNS E OUTROS PRODUÇÕES E FILMES EIRELI;RJ;Produção Cinematográfica; -;0;500.000,00;0;636.159,40;0;0;0;1.136.159,40
2012;100578;Resistir é Preciso;04.344.932/0001-02;INTRO LTDA;SP;Produção Televisiva; -;0;0;594.000,00;0;0;0;0;594.000,00
2012;110254;Riocorrente;71.733.695/0001-69;OLHOS DE CÃO PRODUÇÕES CINEMATOGRÁFICAS LTDA ME;SP;Produção Cinematográfica; -;0;0;137.000,00;0;0;0;0;137.000,00
2012;120558;RIO-SANTOS;05.508.188/0001-05;CORAÇÃO DA SELVA TRANSMÍDIA LTDA;SP;Produção Cinematográfica; -;0;0;600.000,00;0;0;0;0;600.000,00
2012;90061;Romance Policial (Ex - Deserto Nu) (Ex - Romance Policial);05.617.531/0001-41;EL DESIERTO FILMES LTDA ME;RJ;Produção Cinematográfica; -;0;300.000,00;510.000,00;0;0;0;0;810.000,00
2012;40040;RONDON - O GRANDE CHEFE;06.058.551/0001-92;RONDON PRODUÇÕES DE FILMES LIMITADA - ME;MT;Produção Televisiva; -;300.000,00;0;0;0;0;0;0;300.000,00
2012;80098;Rádio Africa;09.201.241/0001-73;2K CINEMA REPORTER LTDA;SP;Produção Cinematográfica; -;0;0;20.000,00;0;0;0;0;20.000,00
2012;100209;Sampa;56.839.830/0001-61;PULSAR PRODUÇÕES ARTÍSTICAS E CULTURAIS LTDA.;SP;Produção Cinematográfica; -;0;0;900.300,00;0;0;0;0;900.300,00
2012;90377;Sangue Azul;02.902.219/0001-01;DRAMA FILMES LTDA.;SP;Produção Cinematográfica; -;0;300.000,00;900.000,00;0;0;0;0;1.200.000,00
2012;110168;Santos: 100 Anos de Futebol Arte - O Filme (ex- 100 Anos de Santos);04.350.398/0001-47;CANAL AZUL CONSULTORIA AUDIOVISUAL LTDA;SP;Produção Cinematográfica; -;0;0;20.000,00;0;250.000,00;0;0;270.000,00
2012;110183;Se a vida começasse agora;01.349.050/0001-41;INFLUÊNCIA FILMES LTDA. ME;SC;Produção Cinematográfica; -;0;700.000,00;0;0;0;0;0;700.000,00
2012;100602;Se Puder... Dirija! (Ex - Se Puder não Dirija);02.863.008/0001-07;TOTAL ENTERTAINMENT LTDA;RJ;Produção Cinematográfica; -;0;0;102.000,00;1.700.000,00;0;0;0;1.802.000,00
2012;110115;Selva - Desenvolvimento;02.625.405/0001-40;MASTER SHOT PRODUÇÕES LTDA;SP;Desenvolvimento de projeto; -;0;0;0;0;282.626,90;0;0;282.626,90
2012;100354;Sem Pena;00.205.194/0001-61;HECO PRODUÇÕES LTDA;SP;Produção Cinematográfica; -;0;500.000,00;0;0;0;0;0;500.000,00
2012;90171;Sementes do Nosso Quintal;07.395.599/0001-59;ZINGA LTDA - ME;SP;Produção Cinematográfica; -;60.000,00;0;0;0;0;0;0;60.000,00
2012;24115;Senhora das Imagens (A);31.337.942/0001-93;TV ZERO PRODUÇÕES AUDIOVISUAIS LTDA;RJ;Produção Cinematográfica; -;0;0;300.000,00;0;0;0;0;300.000,00
2012;100030;Serra Pelada;61.383.022/0001-72;LYNXFILM PRODUÇÕES AUDIO-VISUAIS LTDA;SP;Produção Cinematográfica; -;0;0;2.535.000,00;1.191.466,55;0;0;0;3.726.466,55
2012;80394;Setor 2.5;09.165.924/0001-12;P. G. C. MARTONI - PRODUCAO CINEMATOGRAFICA;SP;Produção Cinematográfica; -;0;0;6.000,00;0;0;0;0;6.000,00
2012;110313;Sexo no Sofá (Ex - Sexo a 3);10.405.774/0001-56;TEVELOGIA PRODUÇÕES ARTÍSTICAS LTDA. - ME;SP;Produção Televisiva; -;0;0;0;0;0;162.468,44;0;162.468,44
2012;50065;SOBRAL;05.728.475/0001-12;CANAL LARANJA PRODUÇÕES LTDA ME;RJ;Produção Cinematográfica; -;0;0;450.000,00;0;0;0;0;450.000,00
2012;120069;Sobre Rodas América Latina (Ex - SOBRE RODAS LATINO AMÉRICA);03.189.055/0001-80;ABBAS FILMES LTDA.;RJ;Produção Televisiva; -;0;0;0;0;0;413.288,00;0;413.288,00
2012;110018;Sobrevivi ao Holocausto;03.754.267/0001-62;CASH COW - PRODUCÕES, COMUNICAÇÃO E MARKETING LTDA;PR;Produção Cinematográfica; -;0;0;478.076,98;0;0;0;0;478.076,98
2012;50255;SOMOS TÃO JOVENS (EX - RELIGIÃO URBANA);39.507.140/0001-96;CANTO CLARO PRODUÇÕES ARTÍSTICAS LTDA;RJ;Produção Cinematográfica; -;0;241.500,00;190.000,00;57.392,83;0;0;0;488.892,83
2012;110484;Série Batuques;06.900.652/0001-69;BSB SERVIÇOS CINEGROUP LTDA;DF;Produção Televisiva; -;0;0;0;0;300.000,00;0;0;300.000,00
2012;120458;Sítio do Picapau Amarelo - Segunda Temporada;02.947.857/0001-49;RADAR CINEMA E TELEVISÃO LTDA;SP;Produção Televisiva; -;0;0;0;0;1.499.728,18;0;0;1.499.728,18
2012;40288;Tainá - A Origem (Ex - Tainá 3 - Na Selva da Cidade);42.488.478/0001-52;SINCROCINE PRODUÇÕES CINEMATOGRÁFICAS LTDA;RJ;Produção Cinematográfica; -;0;240.000,00;80.000,00;417.137,63;0;0;0;737.137,63
2012;100625;Tais & Taiane;01.111.024/0001-80;ALBATROZ CINEMATOGRÁFICA LTDA;SP;Produção Cinematográfica; -;0;0;600.000,00;0;0;0;0;600.000,00
2012;70508;Tarsilinha;01.161.933/0001-23;PG - PRODUÇÕES DE CINEMA VÍDEO E TV LTDA;SP;Produção Cinematográfica; -;0;267.000,00;0;0;0;0;0;267.000,00
2012;100417;Testemunha 4;10.731.397/0001-45;MIRADA FILMES LTDA. EPP;RJ;Produção Cinematográfica; -;0;0;50.000,00;0;0;0;0;50.000,00
2012;100505;Thomás Tristonho;11.620.976/0001-83;VITRINE FILMES LTDA;SP;Produção Cinematográfica; -;0;0;8.900,00;0;0;0;0;8.900,00
2012;110256;Tim Lopes - Histórias de Arcanjo (Ex - Histórias de Arcanjo - Um Documentário Sobre Tim Lopes);09.456.031/0001-26;COMPANHIA CINEMATOGRÁFICA FILMI DI LUZZI PRODUÇÕES ARTÍSTICAS LTDA;RJ;Produção Cinematográfica; -;0;0;0;0;616.500,25;0;0;616.500,25
2012;110182;Tim Maia;05.840.498/0001-14;RT COMÉRCIO E SERVIÇOS DE CRIAÇÃO E PRODUÇÃO DE OBRAS COM DIREITOS AUTORAIS LTDA - EPP.;SP;Produção Cinematográfica; -;0;0;1.015.000,00;0;0;0;0;1.015.000,00
2012;120298;Tito e Os Pássaros (Ex - O Surto);04.310.171/0001-78;BITS PRODUÇÕES LTDA;SP;Produção Cinematográfica; -;0;0;300.000,00;0;0;0;0;300.000,00
2012;100446;Todo Amor;07.832.283/0001-87;PONTOS DE FUGA PRODUÇÕES ARTISTICAS LTDA;RJ;Produção Cinematográfica; -;0;308.000,00;0;0;0;0;0;308.000,00
2012;120307;Tragédia da Rua das Flores;03.435.290/0001-94;FILMES MAIS LTDA;SP;Produção Cinematográfica; -;0;0;0;0;1.112.509,58;0;0;1.112.509,58
2012;90075;Trinta;06.137.016/0001-27;PRIMO FILMES LTDA;SP;Produção Cinematográfica; -;0;0;234.748,50;0;0;0;0;234.748,50
2012;80119;Tropicália;07.477.471/0001-34;BOSSA NOVA FILMS CRIAÇÕES E PRODUÇÕES LTDA.;SP;Produção Cinematográfica; -;0;0;133.290,00;0;620.000,00;75.000,00;0;828.290,00
2012;80103;Tudo Por Amor ao Cinema (Ex - Cosme, entre o mar e a selva);01.605.800/0001-07;OLHAR IMAGINÁRIO LTDA;SP;Produção Cinematográfica; -;0;0;100.000,00;0;0;0;0;100.000,00
2012;120008;TUDO POR AMOR_DESENVOLVIMENTO;08.790.022/0001-04;NATION & NAÇÃO PRODUÇÕES ARTÍSTICAS LTDA - ME ;SP;Produção Cinematográfica; -;0;0;0;60.700,90;0;0;0;60.700,90
2012;110368;U-513 Em busca do lobo solitário;05.372.676/0001-20;PSI COMERCIO E SERVIÇOS LTDA;SP;Produção Cinematográfica; -;0;0;584.916,23;0;0;0;0;584.916,23
2012;120127;UM CONTRA TODOS;94.100.302/0001-85;ZEPPELIN PRODUÇÕES DE CINEMA E TELEVISÃO LTDA.;RS;Produção Televisiva; -;0;0;0;0;0;133.000,00;0;133.000,00
2012;90384;Um Pequeno Problema;01.161.933/0001-23;PG - PRODUÇÕES DE CINEMA VÍDEO E TV LTDA;SP;Produção Cinematográfica; -;0;500.000,00;1.275.000,00;0;0;0;0;1.775.000,00
2012;80008;Um Sonho Intenso (Ex - A História da Economia do Brasil 1930/2005);28.330.561/0001-78;ANDALUZ PRODUÇÕES CINEMATOGRÁFICAS LTDA.;RJ;Produção Cinematográfica; -;0;200.000,00;0;0;0;0;0;200.000,00
2012;120173;UMA GÔNDOLA PARA NOVA VENEZA;00.508.766/0001-81;SAMBAQUI CULTURAL CINE VÍDEO LTDA;PR;Produção Televisiva; -;0;0;35.480,20;0;0;0;0;35.480,20
2012;110212;Uma História de Amor Assombrado;01.946.155/0001-88;CINÉTICA FILMES E PRODUÇÕES LTDA.;RJ;Produção Cinematográfica; -;0;439.116,00;72.832,02;0;0;0;0;511.948,02
2012;60028;Uma História de Amor e Fúria (Ex - Lutas - O Filme);02.238.621/0001-33;BURITI FILMES LTDA;SP;Produção Cinematográfica; -;0;45.000,00;0;0;0;350.000,00;0;395.000,00
2012;110498;Uma Noite em Sampa;59.190.843/0001-40;SP FILMES DE SÃO PAULO LTDA;SP;Produção Cinematográfica; -;0;0;300.000,00;0;0;0;0;300.000,00
2012;100597;Uma Noite não é Nada;69.126.670/0001-55;A.F. CINEMA E VÍDEO LTDA;SP;Produção Cinematográfica; -;0;0;300.000,00;0;0;0;0;300.000,00
2012;100091;Uma Professora Muito Maluquinha - Distribuição;07.616.202/0001-01;FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.;RJ;Distribuição Cinematográfica; -;0;0;50.000,00;0;0;0;0;50.000,00
2012;120071;UNIDOS CONTRA DARWIN: CAVALO, HOMEM, SERTÃO;08.752.098/0001-45;SERTÃO PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA;GO;Produção Cinematográfica; -;0;0;30.000,00;0;0;0;0;30.000,00
2012;110077;Vazante;66.876.707/0001-74;DEZENOVE SOM E IMAGENS PRODUÇÕES LTDA - EPP;SP;Produção Cinematográfica; -;0;0;650.000,00;0;0;0;0;650.000,00
2012;60240;Vendo ou Alugo;02.229.175/0001-09;BPP PRODUÇÕES AUDIOVISUAIS LTDA-ME;RJ;Produção Cinematográfica; -;0;0;0;35.000,00;0;0;0;35.000,00
2012;110453;Ventos de Valls;07.525.577/0001-66;ANAVILHANA FILMES LTDA - ME;MG;Produção Cinematográfica; -;0;0;99.967,24;0;0;0;0;99.967,24
2012;100585;Vermelho Brasil;02.020.661/0001-04;CONSPIRAÇÃO FILMES S/A;RJ;Produção Televisiva; -;0;0;250.000,00;0;0;0;0;250.000,00
2012;100610;Vermelho Russo;09.287.514/0001-44;GUINLE PRODUÇÕES ARTÍSTICAS LTDA - ME;SP;Produção Cinematográfica; -;0;0;233.500,00;0;0;0;0;233.500,00
2012;110340;Vidas em Extinção;05.832.663/0001-96;IOIO PRODUÇÕES CINEMATOGRÁFICAS LTDA;SP;Produção Cinematográfica; -;0;0;170.000,00;0;0;0;0;170.000,00
2012;90354;Virando Bicho;00.538.914/0001-00;FRAIHA PRODUÇÕES DE EVENTOS E EDITORA LTDA;RJ;Produção Cinematográfica; -;0;230.000,00;0;0;0;0;0;230.000,00
2012;110202;Visceral Brasil - As veias abertas da música;74.107.475/0001-18;TAMBKE FILMES LTDA;RJ;Produção Televisiva; -;0;0;400.917,87;0;0;0;0;400.917,87
2012;110402;Viver Para Contar - 2º Temporada;09.180.984/0001-04;CONSPIRAÇÃO FILMES ENTRETENIMENTO 3º MILÊNIO LTDA.;RJ;Produção Televisiva; -;0;0;0;0;0;1.475.302,30;0;1.475.302,30
2012;70410;Vou Rifar Meu Coração (Ex- O Amor é Brega);02.229.260/0001-69;AMADO ARTE & PRODUÇÃO LTDA;RJ;Produção Cinematográfica; -;0;0;108.540,00;0;0;0;0;108.540,00
2012;130456;Várzea F.C.;10.502.952/0001-67;OSS PRODUÇÕES LTDA ME;SP;TV Paga; -;0;0;0;0;0;180.112,99;0;180.112,99
2012;120253;WALACHAI - DISTRIBUIÇÃO;04.099.637/0001-38;ZILLES PRODUÇÕES CULTURAIS LTDA;RJ;Distribuição Cinematográfica; -;0;0;52.000,00;0;0;0;0;52.000,00
2012;80517;Xico Stockinger;08.681.701/0001-45;MENDINA DE MORAIS SANTOS PRODUÇÕES LTDA.;RS;Produção Cinematográfica; -;0;0;177.000,00;0;0;0;0;177.000,00
2012;90298;Xingu;02.525.725/0001-29;O2 CINEMA LTDA;SP;Produção Cinematográfica; -;0;1.000.000,00;167.500,00;0;0;0;0;1.167.500,00
2012;100439;Zica e os Camaleões;02.762.890/0001-02;CINEMA ANIMADORES LTDA. EPP;SP;Produção Televisiva; -;0;0;0;0;0;0;215.555,55;215.555,55
2012;90176;À Beira do Caminho;02.020.661/0001-04;CONSPIRAÇÃO FILMES S/A;RJ;Produção Cinematográfica; -;0;125.000,00;0;0;0;0;0;125.000,00
2012;110172;Águias da Cidade;02.947.857/0001-49;RADAR CINEMA E TELEVISÃO LTDA;SP;Produção Televisiva; -;0;0;20.000,00;0;0;520.937,16;0;540.937,16
2012;50205;À MARGEM DO LIXO;06.159.269/0001-00;CASA AZUL PRODUÇÕES ARTISTICAS LTDA ;SP;Produção Cinematográfica; -;0;0;18.702,81;0;0;0;0;18.702,81
2012;80342;Éden;02.342.813/0001-95;TB PRODUÇÕES LTDA;RJ;Produção Cinematográfica; -;0;0;90.000,00;0;0;0;0;90.000,00
2012;100022;Ídolo;11.290.121/0001-31;REMAKE FILMES LTDA. - EPP;RJ;Produção Cinematográfica; -;0;0;546.000,00;0;0;0;0;546.000,00
2012;110332;Órfãos do Eldorado;04.939.205/0001-98;MATIZAR PRODUÇÕES ARTÍSTICAS LTDA;RJ;Produção Cinematográfica; -;0;0;1.372.500,00;0;0;0;0;1.372.500,00
2013;130431;100 Anos de Seleção Brasileira (Ex - Jogo Bonito);04.350.398/0001-47;CANAL AZUL CONSULTORIA AUDIOVISUAL LTDA;SP;TV Paga; -;0;0;467.658,14;0;0;0;0;467.658,14
2013;130175;15;06.023.805/0001-37;PLANO GERAL FILMES E VIDEOS LTDA;RJ;Produção Televisiva; -;0;0;0;0;0;150.000,00;0;150.000,00
2013;80476;2 Sequestros;03.675.713/0001-43;CITIZENCRANE PRODUÇÕES ARTÍSTICAS LTDA - ME;PR;Produção Cinematográfica; -;0;0;0;2.000.000,00;0;0;0;2.000.000,00
2013;130442;3000 Dias no Bunker;08.790.022/0001-04;NATION & NAÇÃO PRODUÇÕES ARTÍSTICAS LTDA - ME ;SP;Salas de Exibição; -;0;0;2.500.000,00;0;0;0;0;2.500.000,00
2013;130092;4º Cine Fest Brasl-Montividéu;13.188.290/0001-90;INFFINITO ENTRETENIMENTO E COMUNICAÇÕES LTDA. ME.;RJ;Eventos; -;240.000,00;0;0;0;0;0;0;240.000,00
2013;130173;50 Grandes Filmes Brasileiros (Ex - 50 Filmes Brasileiros);09.281.789/0001-70;POPCORN FILMES LTDA;SP;Produção Televisiva; -;0;0;0;0;0;2.000.015,15;0;2.000.015,15
2013;120361;5º Hollywood Brasil Filme Festival (Hollywood Brazilian Film Festival);12.997.262/0001-51;HOLLYWOOD BRAZILIAN FILM FESTIVAL E PRODUÇÕES LTDA;RJ;Eventos; -;165.000,00;0;0;0;0;0;0;165.000,00
2013;80425;A Alma da Gente (Ex - O Desafio);02.376.263/0001-25;RADIANTE FILMES LTDA;RJ;Produção Cinematográfica; -;0;0;90.000,00;0;0;0;0;90.000,00
2013;130123;A Bola;04.453.786/0001-53;PINDORAMA FILMES LTDA;RJ;Produção Televisiva; -;0;0;0;0;1.398.408,55;0;0;1.398.408,55
2013;90245;A Busca (Ex - A Cadeira do Pai);02.525.725/0001-29;O2 CINEMA LTDA;SP;Produção Cinematográfica; -;0;0;20.000,00;0;0;0;0;20.000,00
2013;130024;A Cadeira do Pai - Distribuição;07.616.202/0001-01;FREESPIRIT DISTRIBUIDORA DE FILMES LTDA.;RJ;Distribuição Cinematográfica; -;0;0;0;0;0;0;750.000,00;750.000,00
2013;80561;A Cidade dos Piratas;87.435.368/0001-60;OTTO DESENHOS ANIMADOS LTDA;RS;Produção Cinematográfica; -;0;700.000,00;600.000,00;0;0;0;0;1.300.000,00
2013;120080;A CIDADE ONDE ENVELHEÇO;07.525.577/0001-66;ANAVILHANA FILMES LTDA - ME;MG;Produção Cinematográfica; -;0;0;400.000,00;0;0;0;0;400.000,00
2013;110300;A Comédia Divina (Ex - A Igreja do Diabo);01.605.800/0001-07;OLHAR IMAGINÁRIO LTDA;SP;Produção Cinematográfica; -;0;0;400.000,00;0;0;0;0;400.000,00
2013;120485;A Confraria;13.110.657/0001-53;MEDIA BRIDGE PRODUÇÕES LTDA.;RJ;Produção Cinematográfica; -;0;0;58.276,00;0;0;0;0;58.276,00
2013;130128;A Despedida;03.863.923/0001-65;GATA CINE PRODUÇÕES LTDA;SP;Salas de Exibição; -;0;0;320.000,00;0;0;0;0;320.000,00
2013;100570;A Esperança é a Última que Morre;27.920.016/0001-79;MEIOS DE PRODUÇÃO E COMUNICAÇÃO LTDA;RJ;Produção Cinematográfica; -;0;1.150.000,00;0;0;250.000,00;0;0;1.400.000,00
2013;100267;A Fera na Selva;49.079.395/0001-59;PROLE DE ADÃO PRODUÇÃO ARTÍSTICAS LTDA.;RJ;Produção Cinematográfica; -;0;0;20.000,00;0;0;0;0;20.000,00
2013;120518;A Ferrovia Minas, Rio e São Paulo;09.324.313/0001-70;COM DOMÍNIO PRODUÇÕES LTDA;RJ;Produção Cinematográfica; -;0;0;555.566,78;0;0;0;0;555.566,78
2013;100103;A Glória e a Graça;29.269.719/0001-04;TAMBELLINI FILMES E PRODUÇÕES AUDIOVISUAIS LTDA;RJ;Produção Cinematográfica; -;0;583.351,00;0;0;0;0;0;583.351,00
2013;110462;A Grande Viagem - A Série;08.429.784/0001-80;AURORA FILMES LTDA.;SP;Produção Televisiva; -;0;0;70.000,00;0;0;0;0;70.000,00
2013;120382;A Grande Vitória (Ex - Aprendiz de Samurai);11.936.522/0001-16;ALFA FILMES & PRODUÇÕES LTDA;SP;Produção Cinematográfica; -;0;0;130.000,00;0;0;0;0;130.000,00
2013;120503;A HIDRA DE LERNA;00.700.805/0001-48;LAGOA CULTURAL E ESPORTIVA LTDA;RJ;Produção Cinematográfica; -;0;0;50.000,00;0;0;0;0;50.000,00
2013;90328;A Noite da Virada (Ex - Réveillon) (Ex - O Banheiro);02.525.725/0001-29;O2 CINEMA LTDA;SP;Produção Cinematográfica; -;0;300.000,00;68.250,00;0;0;0;0;368.250,00
2013;90393;A Oeste do Fim do Mundo;05.270.790/0001-49;ACCORDE FILMES LTDA.;RS;Produção Cinematográfica; -;0;0;95.500,00;0;0;0;0;95.500,00
2013;30147;A Primeira Missa;30.510.135/0001-68;CRYSTAL CINEMATOGRÁFICA LTDA;RJ;Produção Cinematográfica; -;0;0;100.000,00;0;0;0;0;100.000,00
2013;120373;A Revolução dos Idiotas - Viagens pelo universo rodrigueano;31.399.272/0001-30;COMUNICAÇÃO ALTERNATIVA LTDA;RJ;Produção Televisiva; -;0;0;0;0;1.620.353,96;0;0;1.620.353,96
2013;120251;A Sombra do Pai (Ex - Semente);09.261.668/0001-67;ACERE PRODUÇÃO ARTÍSTICA E CULTURAL LTDA;SP;Produção Cinematográfica; -;0;0;100.000,00;0;0;0;0;100.000,00
2013;120388;A Superfície da Sombra;05.270.790/0001-49;ACCORDE FILMES LTDA.;RS;Produção Cinematográfica; -;0;0;310.000,00;0;0;0;0;310.000,00
2013;110185;A Tropa de Trapo - Na Selva do Arco-Íris;44.154.342/0001-31;RAIZ PRODUÇÕES CINEMATOGRÁFICAS LTDA. ME.;SP;Produção Cinematográfica; -;0;0;75.000,00;0;0;0;0;75.000,00
2013;130272;A Vaga;02.525.725/0001-29;O2 CINEMA LTDA;SP;TV Paga; -;0;0;0;0;0;2.685.483,84;0;2.685.483,84
2013;130345;A Verdade;16.835.137/0001-04;CLARALUZ PRODUCOES AUDIOVISUAIS LTDA;SP;Salas de Exibição; -;0;0;195.000,00;0;0;0;0;195.000,00
2013;120439;A ÚLTIMA CHANCE;06.065.140/0001-24;DUNAMYS FILMS PRODUÇÕES CINEMATOGRÁFICAS LTDA. ME;SC;Produção Cinematográfica; -;0;0;60.000,00;0;0;0;0;60.000,00
2013;90255;Acorda Brasil;01.378.559/0001-12;GULLANE ENTRETENIMENTO S.A.;SP;Produção Cinematográfica; -;0;500.000,00;48.335,00;0;0;0;0;548.335,00
2013;110481;Ajustando o Foco;07.639.947/0001-96;JAVA 2G PRODUÇÕES ARTÍSTICAS LTDA.;SP;Produção Televisiva; -;0;0;500.000,00;0;0;0;0;500.000,00
2013;130091;Alemão;05.387.293/0001-25;CAMISA TREZE CULTURAL S/S LTDA;SP;Produção Cinematográfica; -;0;0;400.000,00;0;0;0;0;400.000,00
2013;110331;Altobiografia;06.263.322/0001-00;DIVERSID´ARTE   PRODUÇÕES ARTISTICAS LTDA;RJ;Produção Cinematográfica; -;0;0;30.000,00;0;0;0;0;30.000,00
2013;80111;AMANHÃ NUNCA MAIS (EX - IDENTIDADE);03.435.290/0001-94;FILMES MAIS LTDA;SP;Produção Cinematográfica; -;0;50.000,00;0;0;0;0;0;50.000,00
2013;80643;Amazônia - Planeta verde;01.378.559/0001-12;GULLANE ENTRETENIMENTO S.A.;SP;Produção Cinematográfica; -;0;0;296.580,00;0;350.000,00;0;0;646.580,00
2013;130396;Amazônia - Planeta Verde - Distribuição;01.378.559/0001-12;GULLANE ENTRETENIMENTO S.A.;SP;Distribuição Cinematográfica; -;0;0;500.000,00;0;0;0;0;500.000,00
2013;80217;Amazônia Desconhecida (Ex - O Caminho do Meio);01.378.559/0001-12;GULLANE ENTRETENIMENTO S.A.;SP;Produção Cinematográfica; -;91.764,60;0;0;0;0;0;0;91.764,60
2013;110376;Amazônia Groove;05.256.465/0001-21;URCA FILMES LTDA;RJ;Produção Cinematográfica; -;0;0;700.000,00;0;0;0;0;700.000,00
2013;130398;Amazônia, Da Cidadania a Florestania, Um Despertar;05.081.895/0001-50;CHRISTAL PRODUÇÕES ARTÍSTICAS LTDA.;RJ;Salas de Exibição; -;0;500.000,00;500.000,00;0;0;0;0;1.000.000,00
2013;130346;Anita e Garibaldi - Comercialização;80.816.838/0001-97;LAZ AUDIOVISUAL LTDA.;PR;Salas de Exibição; -;0;0;349.000,00;0;0;0;0;349.000,00
2013;90305;Anjos da Lapa;03.435.290/0001-94;FILMES MAIS LTDA;SP;Produção Cinematográfica; -;0;0;0;0;1.347,38;0;0;1.347,38
2013;120036;ANNA BEE NO VALE DOS SONHOS - DESENVOLVIMENTO;09.281.789/0001-70;POPCORN FILMES LTDA;SP;Produção Televisiva; -;0;0;0;0;0;0;126.967,50;126.967,50
2013;130004;Ao Som do Chamamé;12.772.107/0001-37;NOVELO FILMES PRODUÇÕES AUDIOVISUAIS LTDA ME;SC;Produção Cinematográfica; -;0;0;180.000,00;0;0;0;0;180.000,00
2013;90441;Aos Hespanhóis Conphinantes - Comercialização;03.418.287/0001-62;ACS MULLTIMIDIAX LTDA - ME ;SC;Distribuição Cinematográfica; -;0;0;10.000,00;0;0;0;0;10.000,00
2013;100065;Arnaldo Antunes - Ao Vivo Lá em Casa (Ex - Ao Vivo lá em Casa);09.180.984/0001-04;CONSPIRAÇÃO FILMES ENTRETENIMENTO 3º MILÊNIO LTDA.;RJ;Produção Televisiva; -;0;0;0;0;0;254.099,25;0;254.099,25
2013;120471;Arquitetura da Cor (Ex - As Quatro Estações);10.874.608/0001-07;ZOLA PRODUÇÕES LTDA;RJ;Produção Televisiva; -;0;0;585.000,00;0;0;0;0;585.000,00
